Código da espécie,Nome cientifico,Código Nome Popular,Nome popular
31918,Pterocarpus violaceus,49703,Sangueiro
453682,Pterodon abruptus,88815,Sucupira
33153,Pterodon apparicioi,53073,Sucupira
33153,Pterodon apparicioi,44052,Sucupira-branca
34367,Pterodon emarginatus,39646,Fava
34367,Pterodon emarginatus,41829,Fava-de-sucupira
34367,Pterodon emarginatus,42403,Faveira
34367,Pterodon emarginatus,41830,Faveiro
34367,Pterodon emarginatus,39647,Faveiro-amarelo
34367,Pterodon emarginatus,46265,Faveiro-azul
34367,Pterodon emarginatus,47104,Faveiro-vermelho
34367,Pterodon emarginatus,53916,Favereiro
34367,Pterodon emarginatus,44664,Sucupira
34367,Pterodon emarginatus,41831,Sucupira-branca
34367,Pterodon emarginatus,46266,Sucupira-lisa
32051,Pterodon pubescens,89168,Faveira
32051,Pterodon pubescens,89167,Sucupira-branca
32051,Pterodon pubescens,89471,Sucupira-peluda
33154,Pterogyne nitens,41832,Amendoim
33154,Pterogyne nitens,53074,Amendoim-bravo
33154,Pterogyne nitens,53075,Amendoim-do-campo
33154,Pterogyne nitens,50807,Amendoinzeiro
33154,Pterogyne nitens,48521,Angelim-branco
33154,Pterogyne nitens,48522,Aroeira-brava
33154,Pterogyne nitens,51976,Aromita
33154,Pterogyne nitens,53639,Bálsamo
33154,Pterogyne nitens,37434,Bassourinha
33154,Pterogyne nitens,48523,Bico-de-anu
33154,Pterogyne nitens,47172,Buraró
33154,Pterogyne nitens,48524,Cadeião
33154,Pterogyne nitens,53076,Carne-de-vaca
33154,Pterogyne nitens,48525,Falsa-tipa
33154,Pterogyne nitens,38226,Gonçalo-alves
33154,Pterogyne nitens,51790,Guiraró
33154,Pterogyne nitens,39648,Ibiraró
33154,Pterogyne nitens,44665,Ibiraromé
33154,Pterogyne nitens,44053,Iviraró
33154,Pterogyne nitens,39649,Jacutinga
33154,Pterogyne nitens,53077,Jucutinga
33154,Pterogyne nitens,53078,Madeira-nova
33154,Pterogyne nitens,41833,Óleo-branco
33154,Pterogyne nitens,48526,Óleo-pardo
33154,Pterogyne nitens,41834,Passarinho
33154,Pterogyne nitens,46267,Pau-amendoim
33154,Pterogyne nitens,51689,Pau-fava
33154,Pterogyne nitens,44666,Pau-java
33154,Pterogyne nitens,48527,Sacutinga
33154,Pterogyne nitens,45238,Sucupira
33154,Pterogyne nitens,38227,Vilão
33154,Pterogyne nitens,53079,Viraró
28945,Pterygodium cleistogamum,33913,Orchid
28945,Pterygodium cleistogamum,33912,Orquídea
28946,Pterygodium newdigateae,33915,Orchid
28946,Pterygodium newdigateae,33914,Orquídea
32544,Pterygota brasiliensis,37435,Agolanda
32544,Pterygota brasiliensis,48528,Farinha-seca
32544,Pterygota brasiliensis,39650,Folheiro
32544,Pterygota brasiliensis,51387,Maperoá
32544,Pterygota brasiliensis,40669,Pau-rei
32544,Pterygota brasiliensis,49357,Piravá
32544,Pterygota brasiliensis,39651,Piroá
1984836,Ptilochaeta bahiensis,89432,Falso-vidro
34056,Ptychopetalum olacoides,54201,Muirapuama
32545,Ptychopetalum spp.,44722,Pau-de-rego
32545,Ptychopetalum spp.,50808,Pimentinha
33155,Ptychopetalum uncinatum,46268,Muirapuama
33156,Punica granatum,41835,Romã
33156,Punica granatum,37978,Romanzeira
33156,Punica granatum,44054,Romeira
30249,Pygmaeorchis seidelii,36024,Orchid
30249,Pygmaeorchis seidelii,36025,Orquídea
34985,Pyrus aucuparia,48529,Sorveira-brava
31919,Pyrus communis,44055,Pereira
34670,Pyrus germanica,47495,Nespedeira-da-europa
33748,Pyrus malus,39652,Maçã
33748,Pyrus malus,46269,Macieira
34015,Pyrus sorbus,40464,Sorveira-da-europa
34368,Qualea acuminata,39653,Mandioqueira
34368,Qualea acuminata,39654,Mandioqueira-escamosa
34368,Qualea acuminata,50809,Mandioqueira-lisa
34368,Qualea acuminata,44438,Mirabau-da-várzea
33749,Qualea albiflora,85551,Cambará-preto
33749,Qualea albiflora,46270,Canela-mandioca
33749,Qualea albiflora,51388,Caxeta
33749,Qualea albiflora,50810,Mandioca
33749,Qualea albiflora,49704,Mandioqueira
33749,Qualea albiflora,41836,Mandioqueira-áspera
33749,Qualea albiflora,51817,Mandioqueira-lisa
33749,Qualea albiflora,39655,Mandioqueira-preta
33749,Qualea albiflora,49092,Morototó
33749,Qualea albiflora,37436,Pau-terra
33749,Qualea albiflora,88592,Quaruba
33749,Qualea albiflora,40030,Quaruba-lisa
33749,Qualea albiflora,45004,Tamanqueiro
35567,Qualea brevipedicellata,88582,Cambará-preto
35567,Qualea brevipedicellata,53080,Mandioqueira
35567,Qualea brevipedicellata,40230,Mandioqueira-áspera
35567,Qualea brevipedicellata,88584,Quaruba branca
35567,Qualea brevipedicellata,39656,Quarubatinga
32546,Qualea cassiquiarensis,48530,Quaruba
32547,Qualea coerulea,41837,Pau-de-mastro
32547,Qualea coerulea,42196,Pau-mulato
32547,Qualea coerulea,44056,Qualé-azul
32547,Qualea coerulea,41838,Quaruba
33157,Qualea cordata,40610,Dedaleira-preta
33157,Qualea cordata,37437,Dedaleiro-preto
33157,Qualea cordata,37979,Pau-terra
35132,Qualea cryptantha,42197,Lacreiro
35568,Qualea densiflora,48531,Pau-terra
35569,Qualea dichotoma,40810,Cascudo
35569,Qualea dichotoma,50811,Jacaré
35569,Qualea dichotoma,48532,Pau-jacaré
35569,Qualea dichotoma,45108,Pau-terra
35569,Qualea dichotoma,49705,Pau-terra-da-mata
35569,Qualea dichotoma,50812,Pau-terra-de-areia
35570,Qualea dinizii,48533,Amarelão
35570,Qualea dinizii,88982,Cambará
35570,Qualea dinizii,85228,Catuaba
35570,Qualea dinizii,85252,Catuaba-preta
35570,Qualea dinizii,49093,Mandioqueira-escamosa
35570,Qualea dinizii,42796,Mandioqueira-rosa
35570,Qualea dinizii,48534,Pau-mulato
35570,Qualea dinizii,48535,Pau-mulato-da-terra-firme
35570,Qualea dinizii,50813,Quaruba
34369,Qualea glaberrima,48536,Mandioqueira
34986,Qualea grandiflora,38330,Ariauá
34986,Qualea grandiflora,46864,Pau-terra
34986,Qualea grandiflora,39657,Pau-terra-do-campo
34986,Qualea grandiflora,50814,Pau-terra-do-cerrado
33158,Qualea homosepala,85553,Cambará
33158,Qualea homosepala,53809,Mandioqueira
33158,Qualea homosepala,44804,Mandioqueira-áspera
33158,Qualea homosepala,53640,Mandioqueira-escamosa
33158,Qualea homosepala,39658,Mandioqueira-lisa
36182,Qualea jundiahy,44057,Jujuba
36182,Qualea jundiahy,46271,Jundiaí
36182,Qualea jundiahy,37438,Lourotinga
36182,Qualea jundiahy,39659,Pau-terra
36182,Qualea jundiahy,53081,Pau-terra-da-mata
36182,Qualea jundiahy,44058,Pau-terra-jundiaí
35163,Qualea labouriauana,85552,Cambará
35163,Qualea labouriauana,49094,Quaruba
33750,Qualea lancifolia,46272,Mandioqueira
32152,Qualea magna,51679,Vermelhinha
36183,Qualea megalocarpa,48537,Ipê-tarumã
32548,Qualea multiflora,51527,Bagre
32548,Qualea multiflora,46865,Cinzeiro
32548,Qualea multiflora,48538,Pau-de-tucano
32548,Qualea multiflora,54202,Pau-terra
32548,Qualea multiflora,46273,Pau-terra-do-campo
32548,Qualea multiflora,46274,Uva-do-campo
32548,Qualea multiflora,37439,Uva-puva-do-campo
35571,Qualea paraensis,46866,Arianá
35571,Qualea paraensis,88553,Cambará
35571,Qualea paraensis,85229,Cambará-preto
35571,Qualea paraensis,85253,Cambará-rosa
35571,Qualea paraensis,41839,Cutiúba
35571,Qualea paraensis,88733,Faveiro
35571,Qualea paraensis,48539,Laba-laba
35571,Qualea paraensis,42577,Lacreiro
35571,Qualea paraensis,53787,Libra
35571,Qualea paraensis,42404,Mandioqueira
35571,Qualea paraensis,37440,Mandioqueira-áspera
35571,Qualea paraensis,50815,Mandioqueira-escamosa
35571,Qualea paraensis,44968,Mandioqueira-lisa
35571,Qualea paraensis,44059,Mandioqueira-vermelha
35571,Qualea paraensis,54045,Mandioqueiro
35571,Qualea paraensis,45085,Marajuba
35571,Qualea paraensis,48540,Muiraúba-da-terra-firme
35571,Qualea paraensis,50816,Muiraúba-da-várzea
35571,Qualea paraensis,41840,Pau-de-mastro
35571,Qualea paraensis,47511,Pau-terra
35571,Qualea paraensis,39660,Quaruba-azul
35571,Qualea paraensis,51389,Sucupira-vermelha
35571,Qualea paraensis,37441,Umirirana
34987,Qualea parviflora,40811,Coataquiçauá
34987,Qualea parviflora,46275,Pau-terra
34987,Qualea parviflora,37442,Pau-terra-de-flor-miudinha
34987,Qualea parviflora,53082,Pau-terra-mirim
34987,Qualea parviflora,44667,Pau-terra-pequeno
34987,Qualea parviflora,51844,Pau-terrinha
34370,Qualea pulcherrima,53083,Pau-terra-do-amazonas
34370,Qualea pulcherrima,49565,Qualé
35205,Qualea retusa,47050,Umirirana
35572,Qualea rosea,53084,Laba-laba
34989,Qualea speciosa,39661,Miraúba-da-várzea
34989,Qualea speciosa,42405,Muirajuba
34988,Qualea spp.,84886,Cambará
34988,Qualea spp.,85270,Catuaba
34988,Qualea spp.,41841,Frangueiro
34988,Qualea spp.,53085,Mandioqueiro
34988,Qualea spp.,53086,Pequi-amarelo
34988,Qualea spp.,46276,Pequi-liso
34988,Qualea spp.,48541,Pequi-preto
1320875,Qualea tessmannii,85127,Catuaba
32549,Qualea wittrockii,37443,Mandioqueira
32549,Qualea wittrockii,38139,Umirirana
35573,Quararibea guianensis,38383,Guarariba
35573,Quararibea guianensis,50817,Inajarana
35573,Quararibea guianensis,53641,Inharana
33988,Quararibea lasiocalyx,42478,Inajarana-embira
33751,Quararibea ochrocalyx,46277,Inajarana
32550,Quararibea paraensis,42936,Cucurana
32550,Quararibea paraensis,49327,Sapope
32550,Quararibea paraensis,39662,Sapotilho
32550,Quararibea paraensis,38470,Zapote
31920,Quararibea penduliflora,37444,Puleiro-de-macuco
36184,Quararibea turbinata,44060,Inajarana
36184,Quararibea turbinata,46278,Najarana
34990,Quassia amara,49231,Murubá
34990,Quassia amara,39663,Murupá
34990,Quassia amara,41842,Quássia
34990,Quassia amara,48542,Quina-de-caiena
32101,Quercus ilex,49246,Carvalho-cortiça
32101,Quercus ilex,40231,Sobreiro
34991,Quercus palustris,48543,Carvalho-da-américa
34991,Quercus palustris,46279,Carvalho-dos-pântanos
36185,Quercus robur,48544,Carvalho-da-europa
28949,Quiabentia zehntneri,33920,Cacto
28949,Quiabentia zehntneri,33921,Cactus
31921,Quiina acutangula,53087,Pirema
31922,Quiina glaziovii,40232,Catuteiro-do-mato
31922,Quiina glaziovii,53088,Juruvarana
31922,Quiina glaziovii,53089,Juvarana
31922,Quiina glaziovii,46280,Mangue-bravo
31922,Quiina glaziovii,49378,Pau-de-jacu
31922,Quiina glaziovii,44061,Quina-do-mato
36456,Quiina longifolia,47496,Pirema-grande
33752,Quiina parviflora,46281,Juvarana
33752,Quiina parviflora,43007,Quina
35574,Quillaja brasiliensis,53869,Árvore-de-sabão
35574,Quillaja brasiliensis,51507,Assa-toucinho
35574,Quillaja brasiliensis,54203,Bugreiro-da-várzea
35574,Quillaja brasiliensis,49095,Pau-de-sabão
35574,Quillaja brasiliensis,49358,Sabão-de-soldado
35574,Quillaja brasiliensis,45122,Saboeiro
35574,Quillaja brasiliensis,42198,Saboneteira
35574,Quillaja brasiliensis,39664,Timbaúba
35574,Quillaja brasiliensis,41843,Timbaubão
35574,Quillaja brasiliensis,53642,Timbauvão
35574,Quillaja brasiliensis,39665,Timboúva
35574,Quillaja brasiliensis,44062,Timbuva
33159,Quillaja saponaria,40031,Saboeiro
33159,Quillaja saponaria,41844,Timboúva
34371,Radlkoferella venosa,41845,Bacumixá
31923,Ramisia brasiliensis,51390,Ganassaia
31923,Ramisia brasiliensis,53090,Guanansaia
31923,Ramisia brasiliensis,44439,Guanassaia
31923,Ramisia brasiliensis,46282,Roda-saia
34992,Randia armata,37445,Angélica
34992,Randia armata,44781,Limoeiro
34992,Randia armata,44063,Limoeiro-do-mato
34992,Randia armata,51810,Limorana
1808150,Randia ferox,88794,Limão-do-mato
31924,Randia formosa,44064,Açucena
31924,Randia formosa,42199,Estrela-do-cerrado
31924,Randia formosa,46867,Estrela-do-norte
31924,Randia formosa,53870,Papa-terra
34372,Randia glabrescens,44065,Angélica
34372,Randia glabrescens,39666,Limão-do-mato
34372,Randia glabrescens,47293,Limoeiro-do-mato
31925,Randia mitis,53091,Estrela-do-norte
34373,Rapanea ferruginea,53092,Azeitona-brava
34373,Rapanea ferruginea,42406,Azeitona-do-mato
34373,Rapanea ferruginea,38334,Azeitoneira
34373,Rapanea ferruginea,40880,Caapororocamirim
34373,Rapanea ferruginea,53751,Camará
34373,Rapanea ferruginea,44066,Canela-azeitona
34373,Rapanea ferruginea,46283,Capororoca
34373,Rapanea ferruginea,40812,Capororoca-branca
34373,Rapanea ferruginea,53643,Capororocaçu
34373,Rapanea ferruginea,48545,Capororoca-de-folha-miúda
34373,Rapanea ferruginea,46284,Capororocamirim
34373,Rapanea ferruginea,46285,Capororocão
34373,Rapanea ferruginea,53093,Capororocauçu
34373,Rapanea ferruginea,50818,Capororoca-vermelha
34373,Rapanea ferruginea,51977,Capororoquinha
34373,Rapanea ferruginea,44668,Carvalho-vermelho
34373,Rapanea ferruginea,48546,Falha
34373,Rapanea ferruginea,42829,Pororoca
34373,Rapanea ferruginea,46286,Pororoca-branca
34373,Rapanea ferruginea,41846,Pororoca-da-miúda
33160,Rapanea gardneriana,48547,Capororoca
33160,Rapanea gardneriana,39667,Caporosa-do-campo
35575,Rapanea guianensis,53401,Cafezinho
35575,Rapanea guianensis,44669,Capororoca
35575,Rapanea guianensis,38269,Capororoca-branca
35575,Rapanea guianensis,37446,Capororoca-comum
35575,Rapanea guianensis,37447,Capororoca-de-folha-larga
35575,Rapanea guianensis,38228,Capororoca-do-cerrado
35575,Rapanea guianensis,50819,Capororocão
35575,Rapanea guianensis,51755,Capororoca-vermelha
35575,Rapanea guianensis,53094,Jacaré-do-campo
35575,Rapanea guianensis,44766,Jacaré-do-mato
32551,Rapanea lactevirens,53095,Canelão
32551,Rapanea lactevirens,39668,Capororoca
32552,Rapanea lancifolia,41847,Capororoca
35576,Rapanea leuconeura,42407,Capororoca
35576,Rapanea leuconeura,47261,Folha-santa
35576,Rapanea leuconeura,46287,Jacaré-do-campo
33161,Rapanea lineata,53096,Capororoca
33161,Rapanea lineata,46288,Capororoca-vermelha
33161,Rapanea lineata,41848,Sobro
35753,Rapanea lofgrenii,46868,Capororoca
33753,Rapanea lorentziana,45239,Capororoca
33753,Rapanea lorentziana,50820,Peroba-d'água
33753,Rapanea lorentziana,44767,Peroba-dágua
34993,Rapanea parvifolia,39669,Azeitona-brava
34993,Rapanea parvifolia,44670,Azeitona-do-mato
34993,Rapanea parvifolia,38350,Capororoca
34993,Rapanea parvifolia,48548,Capororoca-branca
34993,Rapanea parvifolia,41849,Capororocão
34993,Rapanea parvifolia,40465,Capororocauçu
34993,Rapanea parvifolia,50821,Capororoca-vermelha
34993,Rapanea parvifolia,50822,Carvalho-vermelho
34026,Rapanea parvula,40534,Mangue-rosa
31926,Rapanea paulensis,37448,Capororoca
35189,Rapanea spp.,38111,Zezão
31927,Rapanea umbellata,50823,Azeitona-brava
31927,Rapanea umbellata,54204,Azeitona-do-mato
31927,Rapanea umbellata,50824,Canjiquinha
31927,Rapanea umbellata,49764,Capororoca
31927,Rapanea umbellata,37449,Capororoca-branca
31927,Rapanea umbellata,41850,Capororocão
31927,Rapanea umbellata,50825,Capororoca-picante
31927,Rapanea umbellata,40350,Capororocauçu
31927,Rapanea umbellata,50826,Capororoca-verdadeira
31927,Rapanea umbellata,42750,Capororoca-vermelha
31927,Rapanea umbellata,49096,Carvalho-vermelho
31927,Rapanea umbellata,41851,Pororoca-branca
35577,Rapanea venosa,53097,Capororoca
35577,Rapanea venosa,49438,Capororocão
35577,Rapanea venosa,41852,Jacaré-do-mato
33754,Raputia alba,53871,Arapoca
33754,Raputia alba,42937,Arapoca-branca
33754,Raputia alba,37450,Arapoca-verdadeira
34374,Raputia magnifica,44067,Amarelinho
34374,Raputia magnifica,51741,Arapoca
34374,Raputia magnifica,41853,Arapoca-amarela
34374,Raputia magnifica,42690,Arapoca-vermelha
34374,Raputia magnifica,53770,Cocão
34374,Raputia magnifica,39670,Gema-de-ovo
34374,Raputia magnifica,39671,Guaitaia
34374,Raputia magnifica,49398,Guarapoca
34374,Raputia magnifica,37451,Guarataia
34374,Raputia magnifica,48549,Guarataipoca
34374,Raputia magnifica,44068,Guataiapoca
34374,Raputia magnifica,53098,Mucamba
34374,Raputia magnifica,51391,Pau-amarelo
33162,Raputia spp.,44069,Guabiju
28952,Rauhocereus riosaniensis,33924,Cacto
28952,Rauhocereus riosaniensis,33925,Cactus
33163,Rauvolfia paraensis,39672,Gogó-de-guariba
33163,Rauvolfia paraensis,39673,Peroba-d'água
36186,Rauvolfia pentaphylla,40813,Cumançu
36186,Rauvolfia pentaphylla,51695,Gogó-de-guariba
36186,Rauvolfia pentaphylla,53644,Pau-de-remo
36186,Rauvolfia pentaphylla,37452,Sorva
36186,Rauvolfia pentaphylla,41854,Sorva-grande
33164,Rauvolfia sellowii,50827,Casca-d'anta
33164,Rauvolfia sellowii,48550,Grão-de-gato
33164,Rauvolfia sellowii,51457,Jasmim-grado
33164,Rauvolfia sellowii,41855,Paratudo
33164,Rauvolfia sellowii,39674,Quina
33164,Rauvolfia sellowii,51392,Taperebá-guaçu
33920,Rauvolfia spp.,48883,Grão-de-galo
33165,Rauvolfia tetraphylla,39675,Canudo-de-purga
33165,Rauvolfia tetraphylla,75121,Milkbush
33165,Rauvolfia tetraphylla,48551,Pau-de-leite
32073,Ravenala madagascariensis,47021,Árvore-do-viajante
32073,Ravenala madagascariensis,53872,Bananeira-de-leque
32073,Ravenala madagascariensis,46652,Bananeira-de-madagascar
36358,Ravenia infelix,44671,Osso-de-porco
28961,Rebutia fidaiana,33936,Cacto
28961,Rebutia fidaiana,33937,Cactus
28963,Rebutia mentosa,33938,Cacto
28963,Rebutia mentosa,33939,Cactus
28964,Rebutia neocumingii,33940,Cacto
28964,Rebutia neocumingii,33941,Cactus
28970,Rebutia steinbachii,33942,Cacto
28970,Rebutia steinbachii,33943,Cactus
33755,Recordoxylon amazonicum,41856,Manica
33755,Recordoxylon amazonicum,42835,Sapupira
33755,Recordoxylon amazonicum,46289,Sucupira
30013,Reichenbachianthus reflexus,35572,Orchid
30013,Reichenbachianthus reflexus,35573,Orquídea
28991,Renanthera annamensis,33956,Orchid
28991,Renanthera annamensis,33957,Orquídea
28998,Renanthera auyongii,33970,Orchid
28998,Renanthera auyongii,33971,Orquídea
28994,Renanthera bella,33962,Orchid
28994,Renanthera bella,33963,Orquídea
28997,Renanthera coccinea,33968,Orchid
28997,Renanthera coccinea,33969,Orquídea
28992,Renanthera elongata,33958,Orchid
28992,Renanthera elongata,33959,Orquídea
28993,Renanthera histrionica,33960,Orchid
28993,Renanthera histrionica,33961,Orquídea
28989,Renanthera imschootiana,33953,Orchid
28989,Renanthera imschootiana,33952,Orquídea
28995,Renanthera isosepala,33964,Orchid
28995,Renanthera isosepala,33965,Orquídea
28996,Renanthera matutina,33966,Orchid
28996,Renanthera matutina,33967,Orquídea
29009,Renantherella auyongii,33993,Orchid
29009,Renantherella auyongii,33992,Orquídea
29010,Renantherella histrionica,33994,Orchid
