Cod;NomeCientifico;NomePopular
32793;Santalum album;Pau-sândalo
35006;Sapindus arborescens;Sabonete
34382;Sapindus cerasinus;Pitomba
34382;Sapindus cerasinus;Pitombeira
35007;Sapindus divaricatus;Pau-de-sabão
35007;Sapindus divaricatus;Sabonete
35007;Sapindus divaricatus;Sabão-soldado
35007;Sapindus divaricatus;Saboeiro
35007;Sapindus divaricatus;Árvore-do-sabão
35007;Sapindus divaricatus;Guitó
35590;Sapindus esculentus;Pitomba-de-macaco
35590;Sapindus esculentus;Pitombeira
35590;Sapindus esculentus;Pitomba
35590;Sapindus esculentus;Pitomba-da-mata
35590;Sapindus esculentus;Olho-de-boi
35590;Sapindus esculentus;Grão-de-galo
33921;Sapindus marginatus;Saponária
33175;Sapindus saponaria;Saboneteiro
33175;Sapindus saponaria;Saboeira
33175;Sapindus saponaria;Fruta-de-sabão
33175;Sapindus saponaria;Sabonete
33175;Sapindus saponaria;Jequiri
33175;Sapindus saponaria;Jequiriti
33175;Sapindus saponaria;Saponária
33175;Sapindus saponaria;Jequitim-guaçu
33175;Sapindus saponaria;Salta-martim
33175;Sapindus saponaria;Sabão-de-soldado
33175;Sapindus saponaria;Saboneteira
33175;Sapindus saponaria;Sabão-de-macaco
33175;Sapindus saponaria;Pau-de-sabão
33175;Sapindus saponaria;Saboeiro
33175;Sapindus saponaria;Jequitiguaçu
33175;Sapindus saponaria;Guiti
35008;Sapium aereum;Burra-leiteira
35008;Sapium aereum;Leiteiro
35008;Sapium aereum;Sorva
35591;Sapium ancuparium;Bainha-de-espada
35591;Sapium ancuparium;Pau-de-leite
32736;Sapium appendiculatum;Erva-de-flexa
33771;Sapium argentum;Leiteira
33772;Sapium aubletianum;Mapã
33772;Sapium aubletianum;Mapá
33772;Sapium aubletianum;Atrapo
35592;Sapium aucuparium;Curupitá
35592;Sapium aucuparium;Leiteira
33307;Sapium biglandulosum;
35009;Sapium bogotense;Caucho
32102;Sapium ciliatum;Seringarana
32766;Sapium eglandulosum;Tapuru
35593;Sapium glandulatum;Toropi
35593;Sapium glandulatum;Tapuru
35593;Sapium glandulatum;Mata-olho-de-leite
35593;Sapium glandulatum;Pela-cavalo
35593;Sapium glandulatum;Leiteiro-de-folha-graúda
35593;Sapium glandulatum;Figueirinha
35593;Sapium glandulatum;Mata-olho
35593;Sapium glandulatum;Pau-de-leite
35593;Sapium glandulatum;Pau-branquilho
35593;Sapium glandulatum;Burra-leiteira
35593;Sapium glandulatum;Leiteiro
35593;Sapium glandulatum;Cega-cavalo
35593;Sapium glandulatum;Curupi
1127500;Sapium glandulosum;Leiteiro
35594;Sapium haematospermum;Mutuqueira
35594;Sapium haematospermum;Sarã
35594;Sapium haematospermum;Carrapateira
35594;Sapium haematospermum;Leiteira
35594;Sapium haematospermum;Fruta-de-cacorro
35594;Sapium haematospermum;Sarã-de-leite
35594;Sapium haematospermum;Mata-ratos
35594;Sapium haematospermum;Leiteiro-chorão
35010;Sapium hamatum;Murupitá
35010;Sapium hamatum;Árvore-de-leite
35010;Sapium hamatum;Curupitá
32767;Sapium hippomane;Pau-de-leite
35011;Sapium klotzschianum;Pau-de-leite
35011;Sapium klotzschianum;Árvore-do-leste
36194;Sapium lanceolatum;Murupita
35755;Sapium leptadenium;Leiteira
35595;Sapium longifolium;Tapuru-da-vargem
35595;Sapium longifolium;Curupicahi
35595;Sapium longifolium;Pau-de-leite
35595;Sapium longifolium;Leiteira
35595;Sapium longifolium;Murupitá
35595;Sapium longifolium;Seringarana
36195;Sapium marmieri;Burra-leiteira
36195;Sapium marmieri;Seringueira
36195;Sapium marmieri;Seringarana
36195;Sapium marmieri;Murupita
36195;Sapium marmieri;Leiteira
31938;Sapium obovatum;Pau-de-leite
31938;Sapium obovatum;Leiteiro
32103;Sapium sceleratum;Burra-leiteira
31939;Sapium sebiferum;Árvore-do-sebo
31940;Sapium spp.;Peroba-dágua
31940;Sapium spp.;Leiteiro-preto
34383;Sapium taburu;Seringueira
34383;Sapium taburu;Tapuru
34384;Sapium verum;Murupita
35174;Sapota gonocarpa;
149893;Sapota spp.;
5233;Sarcanthus spp.;
35012;Sarcaulus brasiliensis;Ajaraí
35012;Sarcaulus brasiliensis;Jaraí
35012;Sarcaulus brasiliensis;Guajará
36593;Sarcaulus brasiliensis brasiliensis;Pau-doce
5234;Sarcochilus spp.;
5235;Sarcoglottis spp.;
5236;Sarcoglyphis spp.;
5237;Sarcostoma spp.;
32562;Sassafras officinale;Canela-sassafrás
32562;Sassafras officinale;Sassafrás
33176;Satyria panurensis;Satíria
5238;Satyridium spp.;
29257;Satyrium hallackii;Orchid
29257;Satyrium hallackii;Orquídea
5239;Satyrium spp.;
30253;Saundersia mirabilis;Orchid
30253;Saundersia mirabilis;Orquídea
5401;Saundersia spp.;
646367;Savia dictyocarpa;Guardauruvaia
5240;Scaphosepalum spp.;
29259;Scaphosepalum verrucosum;Orchid
29259;Scaphosepalum verrucosum;Orquídea
29265;Scaphyglottis bilobulata;Orquídea
29265;Scaphyglottis bilobulata;Orchid
29263;Scaphyglottis cuneata;Orquídea
29263;Scaphyglottis cuneata;Orchid
29264;Scaphyglottis fusiforme;Orquídea
29264;Scaphyglottis fusiforme;Orchid
29261;Scaphyglottis modesta;Orquídea
29261;Scaphyglottis modesta;Orchid
29262;Scaphyglottis sigmoidea;Orquídea
29262;Scaphyglottis sigmoidea;Orchid
5241;Scaphyglottis spp.;
29266;Scaphyglottis violacea;Orchid
29266;Scaphyglottis violacea;Orquídea
5242;Scelochilus spp.;
32843;Scheelea lauromulleriana;
32812;Scheelea phalerata;
712561;Schefflera macrocarpa;Mandiocão-docerrado
36196;Schefflera morototoni;Pau-pombo
36196;Schefflera morototoni;Pixixica
36196;Schefflera morototoni;Mandiocaim
36196;Schefflera morototoni;Imbauvarana
36196;Schefflera morototoni;Mandioca
36196;Schefflera morototoni;Sambacuim
36196;Schefflera morototoni;Caxeta
36196;Schefflera morototoni;Parapará
36196;Schefflera morototoni;Corda-de-viola
36196;Schefflera morototoni;Louro-sambaquim
36196;Schefflera morototoni;Marupá
36196;Schefflera morototoni;Marupaúba
36196;Schefflera morototoni;Rameira-brava
36196;Schefflera morototoni;Imbaubão
36196;Schefflera morototoni;Mandioqueira
36196;Schefflera morototoni;Mandioqueiro-bravo
36196;Schefflera morototoni;Caxeteiro
36196;Schefflera morototoni;Canemão
36196;Schefflera morototoni;Pau-caxeta
36196;Schefflera morototoni;Mucutuba
36196;Schefflera morototoni;Pau-de-galinha
36196;Schefflera morototoni;Mandioqueiro
36196;Schefflera morototoni;Mandiocaí
36196;Schefflera morototoni;Morototó
36196;Schefflera morototoni;Mandiocão
36196;Schefflera morototoni;Pau-caixão
36196;Schefflera morototoni;Mucututu
36196;Schefflera morototoni;Matataúba
36196;Schefflera morototoni;Mandiocão-do-mato
36196;Schefflera morototoni;Sambaquim
36196;Schefflera morototoni;Pinho
36196;Schefflera morototoni;Pau-de-são-josé
36196;Schefflera morototoni;Pé-de-galinha
36196;Schefflera morototoni;Mandioqueiro-branco
36196;Schefflera morototoni;Marupaúba-falso
36196;Schefflera morototoni;Morototó-da-mata
36196;Schefflera morototoni;Murucututú
36196;Schefflera morototoni;Pau-mandioca
36196;Schefflera morototoni;Visgueiro
36196;Schefflera morototoni;Mandiocão-da-mata
36196;Schefflera morototoni;Pau-de-jangada
33177;Schefflera paraensis;Pixixica
33177;Schefflera paraensis;Morototó
33177;Schefflera paraensis;Marupaúba-falso
33177;Schefflera paraensis;Flexeiro
33177;Schefflera paraensis;Mandiocaí
33177;Schefflera paraensis;Matataúba
33177;Schefflera paraensis;Sambacuim
33177;Schefflera paraensis;Mucututu
36197;Schefflera spp.;Sambacuim-branco
36197;Schefflera spp.;Rameira
36197;Schefflera spp.;Sambaquim-branco
36197;Schefflera spp.;Sambaquim
5243;Schiedeella spp.;
31941;Schinopsis balansae;Quebracho-colorado
31941;Schinopsis balansae;Quebracho-vermelho-chaquenho
31941;Schinopsis balansae;Quebracho-colorado-chaquenho
31941;Schinopsis balansae;Quebracho
31941;Schinopsis balansae;Quebracho-vermelho
33773;Schinopsis brasiliensis;Pau-preto-do-sertão
33773;Schinopsis brasiliensis;Pau-preto
33773;Schinopsis brasiliensis;Aroeira
33773;Schinopsis brasiliensis;Baraúva
33773;Schinopsis brasiliensis;Maria-preta-da-mata
33773;Schinopsis brasiliensis;Quebracho
33773;Schinopsis brasiliensis;Braúna
33773;Schinopsis brasiliensis;Perovaúna
33773;Schinopsis brasiliensis;Maria-preta-do-campo
33773;Schinopsis brasiliensis;Guaraúna
33773;Schinopsis brasiliensis;Parova-preta
33773;Schinopsis brasiliensis;Quebracho-vermelho
33773;Schinopsis brasiliensis;Quebracho-colorado
33773;Schinopsis brasiliensis;Ibiraúna
33773;Schinopsis brasiliensis;Ipê-tarumã
33773;Schinopsis brasiliensis;Braúna-do-sertão
33773;Schinopsis brasiliensis;Ubirarana
33773;Schinopsis brasiliensis;Coração-de-negro
33773;Schinopsis brasiliensis;Braúna-parda
33773;Schinopsis brasiliensis;Baraúna
32563;Schinopsis lorentzii;Quebracho-colorado
32563;Schinopsis lorentzii;Braúna
32563;Schinopsis lorentzii;Quebracho-vermelho
32563;Schinopsis lorentzii;Quebracho-crespo
32563;Schinopsis lorentzii;Pau-preto-do-sertão
32563;Schinopsis lorentzii;Baraúna
32563;Schinopsis lorentzii;Xamacoco
32563;Schinopsis lorentzii;Baraúva
32563;Schinopsis lorentzii;Pau-preto
32563;Schinopsis lorentzii;Quebracho
35706;Schinus antharthriticus;
36451;Schinus dependens;
33178;Schinus lentiscifolius;Aroeira-do-campo
33178;Schinus lentiscifolius;Aroeirinha-preta
36198;Schinus longifolius;Molhe-rasteiro
36198;Schinus longifolius;Aroeira
34017;Schinus molle;Aroeira-salsa
31942;Schinus polygamus;Molhe
31942;Schinus polygamus;Aroeira-salsa
31942;Schinus polygamus;Pau-de-espinho
